ingreso,D,experiencia,educacion
1648.4985024875903,1,2.04165152430942,0.3866858682395072
2194.734486143978,0,2.628682046672366,0.7076179914333753
1768.6902064534045,1,0.7873300519879436,0.978364199122912
2086.0360581842424,1,0.6075867518386584,0.9793611144328856
2524.6438045776963,1,4.625051644788396,0.7242561053662432
2458.9804662020833,1,5.712480057141645,0.4777817864180991
1473.4685043343536,0,2.855979756839332,0.35836034618358087
1943.3024209744942,0,5.007065795784048,0.44504409999033756
1290.8814252904435,0,3.723272050095268,0.32621648073012743
2072.1093674451004,1,1.7097604907897515,0.9415225723003753
1831.5884678317088,0,3.722791211016828,0.406493439947015
2167.2713695121197,0,6.076073132931938,0.4583210315201083
1302.671663017767,0,2.9283479217800967,0.9161614180185284
2039.0467651350023,1,6.129287311628012,0.14556191481752526
1225.830933963099,0,0.0,0.7508982610656632
2273.819581500946,1,4.643805008750448,0.4378340871011385
2155.9467518763445,1,3.1740941364763424,0.6439297005525929
2074.3133019305983,1,2.401985299068265,0.896120530929189
1769.4669216590792,0,3.183521553071005,0.32977916275527414
992.2422853406313,0,0.0,0.3949815208024224
1618.55846664472,0,2.560656224324976,0.22482606371434877
2343.548315250664,1,3.714225143023493,0.7829322456583244
2167.8645796213486,0,5.955788089483033,0.39797083926262217
1726.402078898507,0,1.9634595634527052,0.9365824611954647
2101.201260839185,1,1.3830127942136248,0.4552011534817778
2060.458640739589,1,1.996485912830927,0.7246932322339488
1644.4713198659308,0,4.830804235404148,0.2270357144120407
1905.4725599275603,0,3.657502219319369,0.614372263764916
2119.8592462943925,1,1.9404795924659224,0.7565812640193214
2040.467734613975,1,4.026534866226712,0.50821844892966
2220.7581521294333,1,3.194155098696081,0.44756087587760285
2386.21019879275,1,4.937289981065779,0.5384199209793618
1227.4643415602818,1,1.5958938122452953,0.3131518745131142
2043.0206092563726,1,2.3446757068044635,0.6627697155362356
1860.967635808624,1,2.215783693735685,0.619611825261629
1143.1576813383144,0,0.07297010373576285,0.04955240573920539
2382.0778130237813,1,3.592240554129152,0.7087975237080918
2185.516714084555,1,3.5221105443597787,0.6363354460044502
2144.2178056710727,0,3.0102269132849218,0.7192666437787902
1884.6572985857447,1,2.5308257332497064,0.48154963102197623
1520.8175486166515,0,0.1692585158991715,0.7409304132420018
1588.731759939091,0,2.158709354469282,0.20787368408245854
2075.799748796592,1,2.314570966946461,0.8961665950663394
2008.9375431767971,1,1.3954454615567622,0.6877317246954525
1833.7578609854456,1,2.6774285766679817,0.5021563438353643
1710.0783778426674,0,3.808101713629077,0.44675360920509927
2382.6728888098332,1,6.772371802421061,0.6586297130278735
2233.1325715797657,1,3.349155625663678,0.7649548089124096
2072.722999396173,1,3.5151007814455286,0.3608150940169499
2107.522134840816,0,2.8511081684676656,0.8880065557096403
1763.4943385844222,1,0.0,0.6105326754264906
1955.3992692766517,1,2.946972249101566,0.5406250864818064
1619.7125664947175,1,3.1204604198820527,0.17455888195853003
3027.428334626286,1,7.926484224970572,0.9037712407534111
1905.1439484059856,0,2.615278070437755,0.5814032067147878
2297.559090945677,1,3.6030946846672247,0.6121157869696093
2225.2185984071325,1,2.9305764605895135,0.5374732486944959
1141.3983269215726,0,0.6626439247609359,0.16875928889416175
2104.34843683431,0,5.285645629030041,0.8096507722298663
2139.9344875204824,1,4.503866065373549,0.6234696963216203
2173.4136361941,1,4.582063894086094,0.39456669080780943
1461.9686657173384,0,1.1812250904105221,0.6010061226990475
2125.5412826577044,0,5.805588621872198,0.4267349273381024
1602.609020022591,1,0.19629787441543822,0.5980476605347542
1970.005422518361,0,4.173714187600541,0.7413476806472681
2159.2282536926305,0,7.380911251619957,0.41486075308813103
1629.9434423033356,0,1.0189273497386233,0.5775610742644874
1743.355846499366,0,1.8674045407944562,0.8958831058629104
1653.3069502459484,0,3.1993027301752823,0.4166006551534252
1332.0331536635592,0,1.9930486917676016,0.3651234010965202
981.1304761996897,0,0.0,0.4950261965558141
1823.6043152098964,0,3.1371259496120545,0.18288516851643905
2001.0965927189657,1,0.8753925725477902,0.9177199304208711
1421.4228248894888,0,3.947184861270363,0.3082573284258556
2104.596101522284,1,1.1611515315323937,0.9555898233009864
2519.056311408824,1,6.099868810035079,0.23915951171388097
1839.6382591874,1,1.4334934153275258,0.5994780448561707
2297.478656004738,1,2.3558769675886486,0.6489498634321782
2373.332441241621,1,4.62703443473934,0.6718666952122868
1170.6140867729443,0,0.5382713671320896,0.7464761745859378
2171.1664398801977,1,3.454919869208259,0.5597893185785892
2437.2134718541542,1,5.614285508564857,0.49218237045376045
1253.310768854652,0,0.0,0.747940277220566
2279.03592149151,1,3.3692677170646084,0.7178679931126675
1463.2239114290664,0,3.5197655884968473,0.5375842527854233
2606.268585161695,1,4.563645743554621,0.8472167162798871
1190.6404115678033,0,0.5260985782438361,0.5746999311046368
1141.911483343554,0,0.3590867738314474,0.5700753845844871
2270.2440970232483,1,4.0438831312337955,0.7728531635993493
2329.9074426013212,1,3.593969346466372,0.808434910045277
2060.0864877055265,1,3.500985700691753,0.4043076397661548
1602.051832252099,0,3.6928964189939513,0.3932984051149641
1528.8963409766086,0,1.6399505568430184,0.7682432313770667
1700.7379708993187,0,3.4645073943220073,0.8153406624530201
2193.4813125772243,1,3.5861449465973623,0.8009911018271872
1618.5617737263467,0,1.5712971639472644,0.3357259124641504
2615.4256854834357,1,6.731549022289514,0.613091839337568
1858.2320488546695,0,3.947665841823575,0.18839864325848507
1827.4161988398246,1,0.6173930055947028,0.28745396091076214
2240.3194534440227,1,4.313107217267659,0.8219141493225344
1890.19868324811,1,1.0506366595453571,0.9398356698547586
2790.35136526731,1,4.574169207484904,0.7399748238641504
2379.3889170955445,0,5.317191158014808,0.5858831219946689
1382.5324541200064,1,1.358635363296579,0.4264361095759801
1898.7055454562496,0,4.926752258488643,0.1645260869415433
2052.643396618955,0,3.8255618538729967,0.9573942401401341
2566.449395481238,1,4.64412031998898,0.8090814506222765
2056.1245067371106,0,6.793585965307894,0.37216473087587587
1538.172761114933,0,2.509223767994259,0.659421740647857
1504.813959658457,1,1.4925276712850208,0.2322979040488514
1672.677981965389,1,1.2209711407489534,0.6078360401854652
2055.8737820261363,1,1.3683794300691234,0.7751040683079302
1766.6392552009127,1,2.8457965811717916,0.5520200053098402
2049.6193204898427,1,3.6823039496332877,0.6435930160734271
1355.8624767439624,0,3.553381598660038,0.3613154300904898
2651.4904785198987,1,4.654366498072047,0.9038238782532344
2421.2711089128593,1,3.0260037837558142,0.8263290429265179
2391.577384978654,1,5.907068154314634,0.541863696008433
1859.789146140884,1,2.470686333524088,0.4975521381498309
3098.663238261041,1,8.440338333179238,0.8839362156551525
2577.5600244772645,1,4.251334695530012,0.6899268373442227
1855.6348083716225,1,1.285684887167435,0.5621198515674474
1106.4449997526683,0,0.8582150038777754,0.23444227533205006
1512.703049373497,0,3.9649448304863704,0.4834516783956585
1894.6154669405282,1,2.5530744293482983,0.8693591101419621
1734.8208285927349,0,4.428000988184184,0.11195358060522823
1833.872344052524,1,3.9464752491470896,0.14593312264123898
1994.444110220539,1,2.8543421746862543,0.45459848563889793
1330.6772373355334,0,1.30641256386319,0.49060031200660353
1524.8114728324454,1,0.0,0.8728815181826555
1314.0640452690166,0,2.106970095865958,0.4668497143594745
2661.5127467804155,1,4.712797588646945,0.684244413217456
2347.8473124645357,1,3.428187488260408,0.7116432787774917
2075.673575704935,1,0.508522442576024,0.7065832379058796
2312.435334156813,1,3.346361851702364,0.8049817525008754
2139.5067411829978,1,3.7706347594576735,0.7198196179746283
1855.6960473142262,1,1.232285127597734,0.21237018735315724
1749.6549808278621,0,3.307450211891056,0.5203020986331145
2256.656384972145,1,3.1164174368919997,0.8900508307605489
1813.3653178839027,1,0.7140594043387538,0.8296425660963871
1243.4807703562478,0,3.7155747206965666,0.5510508122171314
2662.868499059245,1,4.121569052736469,0.8473722773796091
2096.203278019966,0,5.166102486350554,0.4461742317516645
2462.5297634030053,1,5.1076041040698055,0.6608490712376651
1563.5294372286296,1,0.2446612640858179,0.4783709201397382
1933.6656085978648,1,1.1243499201697544,0.8646551129903509
1771.1709421778337,0,4.0300705344173195,0.5722322983689705
2366.9501400681097,1,4.027571901824418,0.6789969686659856
1458.2756877556212,0,4.030095372612096,0.23036210148726696
3363.4490420667553,1,10.705462981309442,0.8408318167524598
2267.307279967917,1,4.141781021386334,0.46745086529149177
2015.293093223851,0,5.271131280361198,0.5287144558685034
2473.776572205707,1,4.908003526986405,0.7268049693270834
1895.741190072184,0,4.302782502611596,0.8971813862545897
1759.6394693433172,1,2.369461510719309,0.5947711938292272
1961.8577390121234,0,4.517938440986535,0.47364709731772897
1953.7543611686244,1,1.4543495709248564,0.5997839892113711
1390.3755109668766,0,2.5263627865199823,0.7727884481784433
1806.002527588784,0,2.029272904341793,0.7944149298307234
2053.962167895945,1,3.163748278772645,0.7760804523106314
2330.640120047242,0,7.629317133347017,0.4496075350133431
1156.7166726906062,0,0.0,0.849240514807227
2168.487425472755,1,4.372520380749027,0.7658656327954858
1850.7275526921023,1,0.0,0.7150049751720804
1964.9069257095819,1,2.056136268421133,0.6998276213007386
2057.3617377609185,0,5.177901193934732,0.714464478025241
2111.2951217673644,1,3.1285600381909253,0.7306175731298652
1856.1938899833945,1,0.8445104441413878,0.663349916858652
1446.2922202458815,0,1.5693925814800636,0.24556886758240878
2050.2096187743855,1,4.359195497869352,0.222671388346686
1828.9032425420105,0,1.5392667365657267,0.7588428197556362
1813.747322181991,0,3.4329171791639497,0.20943443585213087
2093.9153345729455,1,3.0911436798076277,0.4951387535514435
1945.9215739203833,1,1.6967993047883658,0.7609586432402285
2915.3768603275457,1,7.287888178650651,0.7814588290120802
2338.199696998552,1,4.267838044636022,0.6703410118858236
1505.9022867223878,0,0.0,0.5874845447223964
2192.5339055408804,1,3.3729086295388555,0.4133706715247807
1841.0035613920459,1,1.676427070463224,0.9863805622122163
2142.8866213786705,1,4.704866669592448,0.7086985101762897
1547.753354313957,0,1.4149585231345987,0.9515189694491657
2218.9587468464224,1,2.770527117066202,0.6163038825462159
1665.783113164549,0,4.0099745579609145,0.7590974576493223
2168.9200350596143,1,4.731510388340243,0.16048399797395876
1871.511630362388,1,0.5994071858884475,0.818183868521057
1903.7305798189334,0,2.330997528318103,0.6431026776679587
2010.489728014321,1,2.050109377678088,0.7338111664596604
1218.3083986613008,0,1.6933415348525762,0.46589809310038893
2343.5788978131272,1,6.530908480562194,0.5116272357168457
2039.1596344858738,1,3.809963421921911,0.8081284511543041
1365.9067321791224,0,0.4782320913299096,0.8035214234925278
2290.0558283200508,1,4.835723894109552,0.6025551153768071
2379.3453268897188,1,7.2443123940252665,0.4515735460602799
2713.7905044613017,1,5.064930521102294,0.7198370563309991
1022.1877630689071,0,0.0,0.5744880749187906
2011.2518259444319,0,2.0315318542674974,0.8746027260636224
2240.7386252710985,0,5.533822298373245,0.34726534845448664
1598.0410031798795,0,1.5846610687624385,0.361362665855413
1984.3244284865366,1,3.887638856292457,0.479863843084036
2208.5210367196187,1,4.5492681068586736,0.31528128971087466
1230.5820502935703,0,1.146139056843834,0.6282708369542376
1986.4533839798085,1,2.8809492878764,0.14425916758319732
1442.887730300879,0,0.0,0.9153693732162655
1735.945387367151,1,0.9512247173314203,0.7502514453695497
1513.6371205982275,0,2.4948636972136793,0.768313070694859
662.6816886565339,0,0.504433636070301,0.16503573394358392
2386.903846865269,1,6.2648226078632705,0.7097772541858588
1863.0265939691037,1,0.13971724407873465,0.6390187364694244
1562.5607076586048,0,2.1199110266060326,0.6502814787253214
1727.1587170534135,0,3.2614811545721825,0.5436046305811908
2662.3662773880983,1,5.8825465781322315,0.6977468380211465
1862.0974395357473,1,0.12827569764112123,0.36344461853265203
2403.7858176542286,0,5.326327504309919,0.6796715220372255
1718.700467197979,1,3.020466122039174,0.32019509931068085
869.2142141124477,0,1.0369826979040981,0.20436184742862856
2527.828940777038,0,3.9242069485265416,0.9345500933560728
2124.395063531649,0,3.39811939114694,0.3217576650554354
1445.3432681588574,0,1.7995662456824106,0.27543522404127824
1272.2308326743914,0,3.139604169980038,0.11077571258749991
2121.297789855742,1,2.2293728062764795,0.5884931242709643
2026.3420159808686,1,3.2270346905024963,0.5277670992160323
1683.179559494388,0,4.324261349042093,0.11427316351879244
2656.502461945991,1,6.172033632290704,0.5036112969627193
1657.9391244369956,1,0.5243690023463019,0.4248176494207812
2361.053681066004,1,7.266066749312533,0.41661330174422584
1641.6382473384695,1,0.0,0.8131732687097285
2060.0894619823275,1,2.6964298099288335,0.4467888095214669
2186.5136220410654,0,4.176634412969153,0.915936031229378
2091.2702066738966,1,3.5619837354700654,0.4091386629633836
1796.8357006138122,0,1.7546009603588124,0.6939219313296348
1412.9291436594583,0,2.5837554992854495,0.19541843266018752
1880.9681930502804,1,2.0139981306823342,0.48626903680823147
762.4161130518951,0,1.821270486111577,0.3286827203413571
2218.0386545611245,1,4.699204194042049,0.6061761284467594
2379.260922034269,1,3.714030971930095,0.7387513890592514
1705.9334464090769,1,1.6141808094786916,0.4837704368214035
1693.0842228689858,0,4.799199750866501,0.1328994771648664
1873.566416901703,1,3.6145990417532188,0.47933430198736776
2514.436346923473,1,4.62572423767792,0.6398090654519124
2187.9409733582024,1,4.259257683847224,0.2787193321460088
1985.1469952713,1,1.3420099781558554,0.6375251579666096
1339.6206089726975,1,1.8796379196060609,0.20583542684673262
2138.0967038607205,1,4.494587210246523,0.39199726195373774
2178.778045577101,1,4.22074053086693,0.6033783349941246
1917.3471919164288,1,2.9581968120717037,0.4594640228507673
1733.9249889797206,0,3.234654766617564,0.7438645654613546
1795.416574675577,0,5.55532979157685,0.06267592059010467
1732.3307641185593,0,1.8168572223283401,0.579746448455956
1782.0705241695932,1,4.094194762340075,0.5010231609762956
2406.4924625783788,1,2.5956146951322117,0.7233826094049127
1836.5714851806104,0,2.5646375935455596,0.7102152422869679
2081.919271573789,0,5.19755370397438,0.6215051902193487
2566.9076836564273,1,4.6508326979760595,0.7758318993708659
1419.214073088214,0,4.627019272001277,0.031056262643419097
1853.4613309802833,0,5.610957614308658,0.28951573972837497
1915.1139899870639,1,3.0420076832655183,0.36605584795069424
2645.6900033095276,1,4.363905942589928,0.8359840756692067
1980.943472903612,1,2.379466486813088,0.6666456322139204
2025.9407835279937,1,3.6483327049768843,0.17735988708886358
1574.2575492501057,0,2.739713891264631,0.5624325294952734
2197.8607851395236,1,3.1939919299854362,0.6427871636964206
2173.533170228061,0,4.190314050873827,0.41907628800419106
1796.1313498653196,1,1.363558633533055,0.18498443300107761
2566.436313378407,1,7.1847745513709205,0.41002265645668956
2040.9622141442571,1,0.987965237000596,0.9153385182821476
1686.2187486060702,0,0.5716227744245357,0.9699438830418948
2164.5669547793586,0,5.316221747000135,0.5316323167797661
2186.429603069139,0,4.583325387925871,0.5530802454163528
2480.118109420051,1,4.24823963410431,0.6439732470738219
2197.2002356822877,1,4.25669101852856,0.5682566045559612
1730.9865873122612,0,2.9755064543061707,0.3125696137415641
1517.9631138571365,1,1.205491257028337,0.2275168190696897
2008.228011433027,1,3.1516091163874527,0.8402022464760489
1594.9078338611512,1,1.6456765769757766,0.20391019691116374
2502.601396773035,1,4.9502394668355025,0.9506422141912519
1432.8940731659825,1,2.705885236995723,0.11865497090444499
1837.177439056934,0,1.349005606414977,0.9255201724226865
1317.0397218164765,1,2.3572283166940133,0.4338411176657081
2167.522579220804,0,3.8258629085512488,0.10135951008170473
2286.2534046847986,1,1.8725508943920506,0.8099898875334547
1765.5089375435464,1,1.355559208867137,0.6287536020958768
2135.592369757668,1,3.487374422983825,0.6212018683946797
2174.59173614264,1,3.4899331422174455,0.5810147801851331
1745.5690380194308,1,1.9861136492577405,0.5309681364571162
1827.1450402074734,1,2.0579233887633546,0.35986540475116585
2038.9472471986358,1,3.4640998747152727,0.49626452306335456
1292.328299365723,0,0.10383131700535175,0.5912162905222271
1455.1507681656012,1,0.18507245124688954,0.18219537556488008
1339.9168904318838,0,1.563111557495128,0.7363114329568272
1591.4231303242352,0,2.5731056965763055,0.3950866620221196
1620.0877259020115,0,3.6218151311960094,0.08825181379822938
2481.5462886735136,1,5.950712433899104,0.5263389986349304
2250.8894924440374,1,4.7153192464040385,0.573515513141325
1801.853620292165,0,2.680122940073146,0.3445272481746379
1830.6059400120566,1,2.9619675841946225,0.3140826267183467
1297.4289591191814,0,0.9949412707243823,0.2054451742917723
2226.64925300913,1,2.96297372801522,0.44548737404347566
1469.189139354846,0,2.422682722159723,0.24332391806989961
2077.953236032301,1,3.645437120676179,0.37649002887472827
1348.7677266177075,0,1.345538112895354,0.3324278738927671
2258.6616468788598,1,4.038693028482345,0.21076746778757605
2595.2886534016166,1,6.065477826005155,0.874023783636204
1892.2919562033962,0,2.7824797030862847,0.4364981705656251
2308.713454981373,1,3.803423444197883,0.9178350345622077
1991.5539695176267,1,4.380287983422225,0.41280543338779263
2158.863417578626,1,2.1975590562283274,0.7867098500591055
2162.0331639520714,1,3.4481849636208337,0.8114779723201551
2313.55566865782,1,3.0251848015635896,0.8713555372068975
1566.1315318522916,1,3.1953521970976633,0.6654191585447777
1747.790593576814,1,1.453980432289067,0.45730495270892974
2010.5880619724294,1,3.0490203485178853,0.6903121388924857
2058.0923184573667,1,3.9959965824908994,0.7426891367799748
2274.8336623976775,1,5.902287215590084,0.40027756085424937
2190.723973591178,1,4.918541652170414,0.535366709248292
2257.452874112258,0,7.306364915023113,0.34219059165781435
1373.9610254633108,0,1.465304874223901,0.8552611731734339
2132.601965761213,1,4.744641273441356,0.11530203738613336
2363.006502137971,1,3.3666840114767034,0.569521886750616
2615.7118575301884,1,7.3796058664353446,0.3051705563506418
1684.2574792886526,0,1.383403429289697,0.6298984860987923
1649.8372029790285,0,1.3205563156384479,0.46568252942100435
2035.0443356396554,1,1.8012147091119557,0.4351284536720535
1905.326321800268,1,0.0,0.4625971664720143
1429.9959844481996,0,1.948489956638478,0.4751257812152278
1731.961685955983,1,1.481734676892604,0.7067965629086309
2272.9356876012594,1,3.3007875729524154,0.6422488439869004
2421.260608668544,1,3.683511951554319,0.854161144007832
2661.8147859960727,1,6.7523416784317725,0.3876569486163379
2717.0087188784155,1,4.9008476763721,0.6080501531451005
1631.5796542529292,0,1.8461926886751938,0.7047535383839023
1473.3055744685669,0,1.203170657303284,0.4151973278876749
2163.464382084374,1,3.9838383430130113,0.9239325618582351
1786.0150349205182,0,0.35953358595871565,0.6100415444630388
2640.3841639740567,1,6.6629175317087075,0.8165110369191454
2309.1756847215147,1,5.358880241442574,0.5339736682745893
1585.8483346145608,1,2.0616486957905904,0.09190201689524137
1294.9237967072231,0,0.0,0.8478059368721814
2268.1914256099008,1,5.707744748330826,0.5158342462596128
2055.6263615539965,1,2.7709203094947643,0.889458343415374
2122.0795403353413,1,5.4756326239469235,0.5477876647069834
1557.9835010802371,1,0.0,0.8300941702657696
2452.4455712353583,1,1.8012499540924543,0.9849309116639322
2157.492246423223,1,3.010487399436366,0.5175762155589889
2214.6177743282833,1,3.093961187529484,0.5306855217066336
1894.9408075835158,0,2.099869057041513,0.6890373830878119
2590.470832962125,1,4.2456998646949975,0.5735778807707939
944.0128995436105,0,0.8647591412348112,0.3371670772943155
1479.6730282588944,0,2.7152410299574132,0.6367269936451813
1917.98215107422,1,3.2405912634237977,0.5852763874791748
1839.3392737308945,0,4.028877668117498,0.6579071656223787
2350.034071261638,1,4.423229756177779,0.8933269719040414
1606.160239575881,1,0.7507158163242615,0.5658967553769001
1209.507635735509,0,0.0,0.3312917062181964
2637.405273585087,1,5.555353643797018,0.994086297732982
1480.7002862297952,0,3.6646280239591835,0.15114608334313503
1176.1881188629732,0,1.5030269268868928,0.7716876704549064
2218.872173608366,1,6.102303951045046,0.4042006440546978
2098.990778919236,1,3.2313492685857175,0.8482722385877868
2477.6065686677175,1,5.358594368127653,0.8464666016202265
1732.209448867267,1,3.1350369628202177,0.37577479261268293
2334.828969885292,0,7.121495849763974,0.7295317714399597
1924.7465501339593,0,6.510681684886409,0.3486835501962301
1774.3010631136508,1,2.502071703041853,0.24830835593407902
1914.6154601638618,1,4.943141901908711,0.17552488110015663
2108.3686793586567,1,4.290751899170295,0.6690736515144113
2294.2487598747925,1,5.737263115064698,0.7907922376258315
1792.6353485781358,1,1.070153078839791,0.7256250517322476
1991.652722613849,1,4.372102919996879,0.41825367720959367
2393.1060235965238,1,5.116848973699176,0.28844364841312226
1206.9741461487824,0,0.0,0.2516081856204053
1430.775766350924,0,0.6334829746684498,0.6994473875747704
1616.4775354162066,1,0.0,0.9519492697699284
1882.4455313407368,0,2.4611863311108846,0.8743270412216868
2518.074819394905,1,4.435084511591924,0.8293439295727778
2549.1639164089793,1,6.004714104192056,0.6398382366796893
2579.493875094046,1,3.1481895608395503,0.9730501397494544
2435.6213867250885,1,6.257231091142584,0.2102185188774755
1566.3103064779614,0,0.23979708357021723,0.6952386008576443
1444.8248286182113,0,0.0,0.8362234910220311
1685.7981067934666,0,2.8889046022067624,0.23465905162211392
1990.8251027905612,1,3.7681308978786143,0.5699234292852079
1928.046988822101,1,2.9346105038118138,0.5590701717857751
1288.8796365674832,0,0.0,0.43801385174201474
1901.713693266875,1,2.821759920974423,0.22005961761847045
1625.327058880214,0,0.39106099899029356,0.930291088886041
2057.896957228806,0,4.339345097660077,0.3738332282480975
1769.41286532466,1,3.7331964921936964,0.38885525171737606
1492.9627311400968,1,1.1202404273452895,0.43963435312072474
1906.5738592741714,1,1.972266165326613,0.5296388125206579
1644.4423581413,1,0.8815729562220969,0.7141582821373557
2502.772173345713,0,2.874641805453656,0.7920445085395839
2253.2303783953357,0,4.910284641002477,0.8270875168218735
1923.3780729569773,1,1.0285479073289125,0.9695241132873436
2146.026562271252,1,4.008093031035688,0.6958129244653403
1961.4639006242996,1,1.9394847632551184,0.9331472855492815
1461.4505933466064,0,1.4142543354753117,0.4865686215245484
2033.4303407301045,1,2.785939280090884,0.5862861243844405
1627.8732442047756,1,0.9295153551612518,0.5595715397385809
1617.0572479641291,0,1.892701389305636,0.7755649777445282
1851.4667659265062,1,0.6042442148223031,0.38394643731248274
3032.8984771018304,1,6.929450265832779,0.8331598893934128
2067.56247609321,1,3.070527103943457,0.513153229029432
1262.700760081978,0,1.6005489840148288,0.5817407158542028
1820.6744376927415,0,3.427959821468444,0.3975596662893328
2273.9620220224388,1,2.7753439006183402,0.49360789721496445
1904.3963369094477,0,2.558060800933554,0.4934619927538779
2407.6162935034154,1,4.22833340008685,0.6529622258569092
2051.9182517309414,0,4.51501542009461,0.18036269531917118
1590.3140446414543,0,1.938997704778945,0.5775750688576163
2079.0682954846015,1,1.84836351871064,0.7523863474225295
1464.2237627230718,0,2.449896605696712,0.4657887702672018
1790.0742853772163,1,0.0,0.8632423882921474
1934.4418107723466,1,0.0,0.7370699239564834
2462.8716332981517,1,5.733748534889049,0.8413880707243452
2236.7967718444547,1,6.289935427002567,0.3311902873738535
1999.4339437705346,1,2.501927920887243,0.6092939356654176
1623.9648958181808,0,4.153113926111533,0.0926604952925013
2170.791171801528,1,3.622500309087072,0.3951731624487662
2702.0587999002896,0,9.157761616910475,0.8380929251062534
2561.0676931688404,1,5.2391498228691535,0.26301459323584847
1474.7830318125677,0,2.7441648170384667,0.6421870576980178
1845.6881406830469,1,1.0889191187991485,0.26320663123845495
936.1723925827418,0,0.0,0.17828447648872495
1852.3887787493684,1,3.406927271734446,0.8010924698120123
1579.7260387997705,0,1.4872985094313933,0.6181124622305763
1038.3425393557675,0,0.15549258080465167,0.13188049887569264
1401.1308056045568,1,1.7068542315149469,0.13404908891584194
1107.1086666208528,0,0.8369039927712101,0.6356968920964481
2643.5553920653356,1,6.3742832701451295,0.7781701179957147
2096.040748455172,0,4.763279513898901,0.37276288609114683
2247.7791527433965,1,2.984054717366765,0.7663604930421852
2537.2467969937447,1,5.959888277780052,0.6638444511177674
2123.5295711433782,1,3.1547366152952367,0.5090991284110911
1558.2358485941995,0,1.2774315973434727,0.7441278709365
1768.5337999666936,0,6.046248154539315,0.29508285078374114
1896.887661206074,1,4.077820087369317,0.53878689029073
1289.0573299185348,0,0.9255076913470872,0.38172976402681535
1930.8795233990247,1,2.6193226438327835,0.5402235681946442
1581.3855149429316,0,1.2487634932304856,0.44774891051401183
1307.8507337941423,0,0.23440053807132788,0.24245961665698737
2187.4346165410175,0,4.852355095063283,0.6771094982594702
2738.179320504472,1,6.818833280940261,0.9428217419577376
